hz,magnitude
37420,45078
37440,33334.1
37460,35352.8
37480,56853.7
37500,766679
37520,64957.9
37540,36760.4
37560,32925.5
37580,41853.1
37600,101783
37620,135800
37640,45018.4
37660,33325
37680,35372.9
37700,56970.3
37720,793076
37740,64801.6
37760,36733.3
37780,32930.2
37800,41983.6
37820,102208
37840,135030
37860,44957.1
37880,33316.4
37900,35393.9
37920,57084.7
37940,821410
37960,64642.8
37980,36707.3
38000,32935.1
38020,41948.3
38040,102644
38060,134261
38080,44898
38100,33307.5
38120,35414.2
38140,57202.5
38160,851790
38180,64488.2
38200,36680.4
38220,32939.9
38240,41997
38260,103077
38280,133509
38300,44837.2
38320,33299
38340,35435.4
38360,57318
38380,884563
38400,64331.2
38420,36654.7
38440,32945
38460,42044.3
38480,103520
38500,132758
38520,44778.6
38540,33290.2
38560,35455.8
38580,57437
38600,919901
38620,64178.4
38640,36628
38660,32949.9
38680,42093.4
38700,103961
38720,132023
38740,44718.3
38760,33281.8
38780,35477.2
38800,57553.7
38820,958244
38840,64023.1
38860,36602.5
38880,32955.1
38900,42141
38920,104412
38940,131289
38960,44660.2
38980,33273.2
39000,35497.8
39020,57673.9
39040,999860
39060,63872.1
39080,36576
39100,32960.2
39120,42190.5
39140,104862
39160,130571
39180,44600.4
39200,33265
39220,35519.4
39240,57791.8
39260,1.04532e+06
39280,63718.5
39300,36550.7
39320,32965.5
39340,42238.6
39360,105321
39380,129854
39400,44542.7
39420,33256.5
39440,35540.2
39460,57913.2
39480,1.09505e+06
39500,63569.1
39520,36524.5
39540,32970.7
39560,42288.5
39580,105779
39600,129152
39620,44483.5
39640,33248.4
39660,35562
39680,58032.4
39700,1.14982e+06
39720,63417.3
39740,36499.4
39760,32976.2
39780,42337
39800,106246
39820,128450
39840,44426.3
39860,33240
39880,35583
39900,58155.1
39920,1.21029e+06
39940,63269.6
39960,36473.4
39980,32981.5
40000,42387.3
40020,106713
40040,127764
40060,44367.5
40080,33232.1
40100,35605
40120,58275.4
40140,1.27755e+06
40160,63119.4
40180,36448.5
40200,32987.2
40220,42436.1
40240,107189
40260,127078
40280,44310.8
40300,33223.9
40320,35626.2
40340,58399.4
40360,1.35264e+06
40380,62973.3
40400,36422.8
40420,32992.6
40440,42486.8
40460,107664
40480,126407
40500,44252.5
40520,33216.1
40540,35648.4
40560,58521
40580,1.43721e+06
40600,62824.8
40620,36398.1
40640,32998.4
40660,42536.1
40680,108150
40700,125736
40720,44196.3
40740,33208
40760,35669.8
40780,58646.2
40800,1.53296e+06
40820,62680.4
40840,36372.5
40860,33004
40880,42587.2
40900,108634
40920,125079
40940,44138.5
40960,33200.4
40980,35692.2
41000,58769.1
41020,1.64249e+06
41040,62533.5
41060,36348.1
41080,33009.9
41100,42636.9
41120,109129
41140,124422
41160,44082.7
41180,33192.5
41200,35713.8
41220,58895.7
41240,1.76877e+06
41260,62390.6
41280,36322.8
41300,33015.7
41320,42688.5
41340,109622
41360,123780
41380,44025.4
41400,33185
41420,35736.4
41440,59019.9
41460,1.91621e+06
41480,62245.3
41500,36298.5
41520,33021.7
41540,42738.5
41560,110126
41580,123137
41600,43970.1
41620,33177.2
41640,35758.2
41660,59147.7
41680,2.09033e+06
41700,62104.1
41720,36273.4
41740,33027.6
41760,42790.5
41780,110629
41800,122508
41820,43913.2
41840,33169.8
41860,35781
41880,59273.2
41900,2.29941e+06
41920,61960.3
41940,36249.4
41960,33033.8
41980,42841
42000,111143
42020,121879
42040,43858.4
42060,33162.2
42080,35803
42100,59402.4
42120,2.55481e+06
42140,61820.6
42160,36224.5
42180,33039.8
42200,42893.4
42220,111656
42240,121264
42260,43802
42280,33154.9
42300,35826
42320,59529.2
42340,2.87423e+06
42360,61678.4
42380,36200.6
42400,33046.1
42420,42944.3
42440,112180
42460,120648
42480,43747.6
42500,33147.5
42520,35848.2
42540,59659.8
42560,3.28472e+06
42580,61540.2
42600,36176
42620,33052.3
42640,42997.1
42660,112702
42680,120045
42700,43691.6
42720,33140.4
42740,35871.3
42760,59788
42780,3.83227e+06
42800,61399.6
42820,36152.3
42840,33058.8
42860,43048.4
42880,113237
42900,119442
42920,43637.7
42940,33133
42960,35893.7
42980,59919.9
43000,4.59857e+06
43020,61262.9
43040,36127.9
43060,33065
43080,43101.7
43100,113770
43120,118852
43140,43582.2
43160,33126.1
43180,35917.1
43200,60049.5
43220,5.74837e+06
43240,61123.7
43260,36104.5
43280,33071.7
43300,43153.5
43320,114315
43340,118261
43360,43528.7
43380,33118.9
43400,35939.8
43420,60182.8
43440,7.66425e+06
43460,60988.5
43480,36080.2
43500,33078.1
43520,43207.1
43540,114859
43560,117683
43580,43473.7
43600,33112
43620,35963.4
43640,60313.7
43660,1.14967e+07
43680,60850.8
43700,36057
43720,33084.8
43740,43259.3
43760,115415
43780,117104
43800,43420.6
43820,33105
43840,35986.2
43860,60448.5
43880,2.29927e+07
43900,60717
43920,36033
43940,33091.4
43960,43313.5
43980,115970
44000,116537
44020,43366.1
44040,33098.3
44060,36010
44080,60580.8
