hz,magnitude
31240,32928.3
31260,86839.6
31280,41877.8
31300,40042.6
31320,101997
31340,32788
31360,135416
31380,37969.3
31400,44988.4
31420,72413.3
31440,33321.2
31460,322142
31480,35383.9
31500,52543
31520,57028.3
31540,34584.5
31560,807007
31580,33768.9
31600,64723
31620,47834.7
31640,36720.9
31660,179940
31680,32933.1
31700,86537
31720,41925.4
31740,40002.6
31760,102427
31780,32786.1
31800,134646
31820,38001.1
31840,44928.2
31860,72617.3
31880,33312.4
31900,317715
31920,35404.6
31940,52449.3
31960,57144.4
31980,34567.9
32000,836336
32020,33781
32040,64566.4
32060,47907.4
32080,36694.4
32100,181336
32120,32938
32140,86236.7
32160,41973.2
32180,39962.7
32200,102861
32220,32784.3
32240,133886
32260,38033
32280,44868.2
32300,72822.7
32320,33303.7
32340,313407
32360,35425.3
32380,52356.1
32400,57261
32420,34551.3
32440,867880
32460,33793.1
32480,64410.6
32500,47980.4
32520,36668.1
32540,182754
32560,32942.9
32580,85938.7
32600,42021.2
32620,39923
32640,103300
32660,32782.5
32680,133134
32700,38065
32720,44808.5
32740,73029.3
32760,33295.1
32780,309216
32800,35446.1
32820,52263.3
32840,57378.3
32860,34534.9
32880,901899
32900,33805.4
32920,64255.7
32940,48053.7
32960,36641.9
32980,184194
33000,32947.9
33020,85642.8
33040,42069.4
33060,39883.5
33080,103742
33100,32780.8
33120,132392
33140,38097.2
33160,44749.1
33180,73237.3
33200,33286.5
33220,305136
33240,35467
33260,52171
33280,57496.2
33300,34518.5
33320,938695
33340,33817.7
33360,64101.6
33380,48127.3
33400,36615.8
33420,185658
33440,32953
33460,85349.2
33480,42117.8
33500,39844.1
33520,104188
33540,32779.2
33560,131657
33580,38129.4
33600,44689.9
33620,73446.6
33640,33278
33660,301163
33680,35488
33700,52079.1
33720,57614.6
33740,34502.2
33760,978624
33780,33830
33800,63948.5
33820,48201.3
33840,36589.8
33860,187145
33880,32958.1
33900,85057.7
33920,42166.4
33940,39804.9
33960,104638
33980,32777.6
34000,130931
34020,38161.9
34040,44630.9
34060,73657.2
34080,33269.6
34100,297292
34120,35509.1
34140,51987.6
34160,57733.7
34180,34486
34200,1.0221e+06
34220,33842.5
34240,63796.1
34260,48275.5
34280,36563.9
34300,188657
34320,32963.3
34340,84768.4
34360,42215.2
34380,39765.8
34400,105092
34420,32776.1
34440,130214
34460,38194.4
34480,44572.2
34500,73869.3
34520,33261.2
34540,293521
34560,35530.3
34580,51896.5
34600,57853.3
34620,34469.9
34640,1.06963e+06
34660,33855
34680,63644.7
34700,48350.1
34720,36538.2
34740,190194
34760,32968.6
34780,84481.3
34800,42264.2
34820,39726.9
34840,105551
34860,32774.7
34880,129504
34900,38227.1
34920,44513.7
34940,74082.6
34960,33252.9
34980,289844
35000,35551.7
35020,51805.9
35040,57973.6
35060,34453.9
35080,1.12179e+06
35100,33867.6
35120,63494.1
35140,48425.1
35160,36512.5
35180,191757
35200,32974
35220,84196.2
35240,42313.4
35260,39688.1
35280,106014
35300,32773.3
35320,128802
35340,38259.9
35360,44455.5
35380,74297.4
35400,33244.7
35420,286259
35440,35573.1
35460,51715.7
35480,58094.5
35500,34437.9
35520,1.1793e+06
35540,33880.3
35560,63344.3
35580,48500.4
35600,36487
35620,193346
35640,32979.4
35660,83913.2
35680,42362.7
35700,39649.6
35720,106481
35740,32772
35760,128108
35780,38292.9
35800,44397.5
35820,74513.6
35840,33236.6
35860,282762
35880,35594.5
35900,51625.9
35920,58216.1
35940,34422.1
35960,1.24303e+06
35980,33893.1
36000,63195.4
36020,48576
36040,36461.5
36060,194962
36080,32984.9
36100,83632.3
36120,42412.3
36140,39611.1
36160,106952
36180,32770.8
36200,127422
36220,38326
36240,44339.8
36260,74731.2
36280,33228.5
36300,279350
36320,35616.1
36340,51536.5
36360,58338.2
36380,34406.3
36400,1.31404e+06
36420,33906
36440,63047.2
36460,48651.9
36480,36436.2
36500,196605
36520,32990.4
36540,83353.5
36560,42462.1
36580,39572.8
36600,107428
36620,32769.6
36640,126743
36660,38359.2
36680,44282.3
36700,74950.2
36720,33220.5
36740,276020
36760,35637.8
36780,51447.5
36800,58461
36820,34390.6
36840,1.39367e+06
36860,33918.9
36880,62899.9
36900,48728.2
36920,36411
36940,198277
36960,32996
36980,83076.6
37000,42512.1
37020,39534.7
37040,107908
37060,32768.5
37080,126072
37100,38392.5
37120,44225
37140,75170.7
37160,33212.6
37180,272769
37200,35659.6
37220,51359
37240,58584.4
37260,34375
37280,1.48356e+06
37300,33931.9
37320,62753.5
37340,48804.8
37360,36385.9
37380,199978
